security,time,BI_price_1,BI_price_2,BI_price_3,BI_price_4,BI_price_5,BI_quantity_1,BI_quantity_2,BI_quantity_3,BI_quantity_4,BI_quantity_5,OF_price_1,OF_price_2,OF_price_3,OF_price_4,OF_price_5,OF_quantity_1,OF_quantity_2,OF_quantity_3,OF_quantity_4,OF_quantity_5
GFGC79115D,2025-11-11T10:29:17.795194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:29:17.795406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,950.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:29:17.795618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,950.0,1780.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0
GFGC79115D,2025-11-11T10:30:23.324499,780.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:31:51.330825,780.0,600.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:32:30.170222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,940.0,950.0,1780.0,0.0,5.0,2.0,1.0,2.0,0.0
GFGC79115D,2025-11-11T10:34:07.075053,780.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:34:32.461669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,940.0,1780.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0
GFGC79115D,2025-11-11T10:34:57.644156,800.0,780.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:35:04.680415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,940.0,1100.0,1780.0,0.0,5.0,2.0,1.0,2.0,0.0
GFGC79115D,2025-11-11T10:35:56.375334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,870.0,940.0,1100.0,1780.0,1.0,5.0,2.0,1.0,2.0
GFGC79115D,2025-11-11T10:36:18.596851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,870.0,940.0,1100.0,1780.0,6.0,5.0,2.0,1.0,2.0
GFGC79115D,2025-11-11T10:36:58.783072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,869.0,870.0,940.0,1100.0,5.0,6.0,5.0,2.0,1.0
GFGC79115D,2025-11-11T10:37:10.066307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,869.0,870.0,1100.0,0.0,5.0,6.0,5.0,1.0,0.0
GFGC79115D,2025-11-11T10:37:10.066628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,869.0,870.0,1100.0,1780.0,5.0,6.0,5.0,1.0,2.0
GFGC79115D,2025-11-11T10:37:19.232570,810.0,800.0,780.0,0.0,0.0,50.0,15.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:37:19.233026,810.0,800.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:38:02.204219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.999,868.0,869.0,870.0,1100.0,1.0,5.0,6.0,5.0,1.0
GFGC79115D,2025-11-11T10:39:23.979797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,867.999,868.0,869.0,870.0,1.0,1.0,5.0,6.0,5.0
GFGC79115D,2025-11-11T10:39:42.444123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.999,860.0,867.999,868.0,869.0,1.0,1.0,1.0,5.0,6.0
GFGC79115D,2025-11-11T10:39:42.444312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.999,860.0,868.0,869.0,0.0,1.0,1.0,5.0,6.0,0.0
GFGC79115D,2025-11-11T10:39:42.444522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.999,860.0,868.0,869.0,870.0,1.0,1.0,5.0,6.0,5.0
GFGC79115D,2025-11-11T10:42:33.613044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,859.999,860.0,868.0,869.0,10.0,1.0,1.0,5.0,6.0
GFGC79115D,2025-11-11T10:42:41.764572,810.01,810.0,800.0,0.0,0.0,1.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:44:55.370001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,850.0,859.999,860.0,868.0,5.0,10.0,1.0,1.0,5.0
GFGC79115D,2025-11-11T10:49:19.442532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,850.0,859.999,868.0,0.0,5.0,10.0,1.0,5.0,0.0
GFGC79115D,2025-11-11T10:49:19.442704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,850.0,859.999,868.0,869.0,5.0,10.0,1.0,5.0,6.0
GFGC79115D,2025-11-11T10:49:51.873439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,825.0,850.0,859.999,868.0,1.0,5.0,10.0,1.0,5.0
GFGC79115D,2025-11-11T10:54:08.925006,810.01,810.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:55:46.626203,810.01,810.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:56:57.948699,810.01,810.0,600.0,0.0,0.0,2.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:57:31.726710,810.0,600.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:57:45.482016,600.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:57:53.614309,600.01,600.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:58:01.967724,630.0,600.01,600.0,0.0,0.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:58:10.166442,631.0,630.0,600.01,600.0,0.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:58:20.548276,682.0,631.0,630.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:58:21.055542,682.0,631.0,630.0,600.01,600.0,2.0,40.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:58:21.055838,682.0,631.0,600.01,600.0,0.0,2.0,40.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:58:21.080104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,820.0,825.0,850.0,859.999,2.0,1.0,5.0,10.0,1.0
GFGC79115D,2025-11-11T10:58:24.539491,682.0,631.0,600.01,600.0,0.0,22.0,40.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:58:24.539694,682.0,631.0,600.01,600.0,0.0,22.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:59:26.017713,682.0,631.0,600.01,600.0,0.0,26.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:59:30.333324,682.0,631.0,600.01,600.0,0.0,22.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:59:45.963846,682.0,631.0,600.01,600.0,0.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T10:59:45.964160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,825.0,850.0,859.999,0.0,1.0,5.0,10.0,1.0,0.0
GFGC79115D,2025-11-11T10:59:45.964502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,825.0,850.0,859.999,868.0,1.0,5.0,10.0,1.0,5.0
GFGC79115D,2025-11-11T11:00:22.673883,714.804,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:00:31.098373,682.0,631.0,600.01,600.0,0.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:00:33.994222,714.804,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:00:50.371623,738.0,714.804,682.0,631.0,600.01,2.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:00:50.407707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,820.0,825.0,850.0,859.999,2.0,1.0,5.0,10.0,1.0
GFGC79115D,2025-11-11T11:01:50.701205,738.0,682.0,631.0,600.01,0.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:01:50.701580,738.0,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:01:50.782927,738.01,738.0,682.0,631.0,600.01,2.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:01:51.007567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.094,807.0,820.0,825.0,850.0,2.0,2.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:02:12.309681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.094,807.0,810.0,820.0,825.0,2.0,2.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:02:49.884907,738.01,682.0,631.0,600.01,0.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:02:49.885080,738.01,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:02:49.885283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.094,810.0,820.0,825.0,0.0,2.0,3.0,1.0,5.0,0.0
GFGC79115D,2025-11-11T11:02:49.885499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.094,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:02:49.938799,748.0,738.01,682.0,631.0,600.01,2.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:02:50.020182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,801.094,810.0,820.0,825.0,2.0,2.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:03:07.993248,748.0,682.0,631.0,600.01,0.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:07.993445,748.0,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:07.993658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,0.0,2.0,3.0,1.0,5.0,0.0
GFGC79115D,2025-11-11T11:03:07.993878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:03:08.306900,748.01,748.0,682.0,631.0,600.01,2.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:08.478774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.99,791.0,810.0,820.0,825.0,2.0,2.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:03:28.827003,748.0,682.0,631.0,600.01,0.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:28.827186,748.0,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:28.827398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,0.0,2.0,3.0,1.0,5.0,0.0
GFGC79115D,2025-11-11T11:03:28.827621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:03:36.116630,753.157,748.0,682.0,631.0,600.01,2.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:36.306655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.702,791.0,810.0,820.0,825.0,2.0,2.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:03:42.752511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,0.0,2.0,3.0,1.0,5.0,0.0
GFGC79115D,2025-11-11T11:03:42.752949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:03:42.873211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.889,791.0,810.0,820.0,825.0,2.0,2.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:03:49.730653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,0.0,2.0,3.0,1.0,5.0,0.0
GFGC79115D,2025-11-11T11:03:49.730828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:03:49.873960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.013,791.0,810.0,820.0,825.0,2.0,2.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:03:50.570509,753.157,682.0,631.0,600.01,0.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:50.570968,753.157,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:50.685311,763.0,753.157,682.0,631.0,600.01,2.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:56.729081,763.0,682.0,631.0,600.01,0.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:03:56.729358,763.0,682.0,631.0,600.01,600.0,2.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:04:20.325076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.013,810.0,820.0,825.0,0.0,2.0,3.0,1.0,5.0,0.0
GFGC79115D,2025-11-11T11:04:20.325432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.013,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:04:27.866564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,0.0,3.0,1.0,5.0,10.0,0.0
GFGC79115D,2025-11-11T11:04:27.866768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,859.999,3.0,1.0,5.0,10.0,1.0
GFGC79115D,2025-11-11T11:04:32.630692,763.0,682.0,631.0,600.01,0.0,2.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:04:52.760780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.302,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:06:22.513756,763.0,682.0,631.0,600.01,0.0,2.0,20.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:06:22.964866,763.0,750.0,682.0,631.0,600.01,2.0,16.0,20.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:06:44.003876,763.0,750.0,631.0,600.01,0.0,2.0,16.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:06:50.835755,750.0,631.0,600.01,0.0,0.0,16.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:07:01.579573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,0.0,3.0,1.0,5.0,10.0,0.0
GFGC79115D,2025-11-11T11:07:01.579965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,859.999,3.0,1.0,5.0,10.0,1.0
GFGC79115D,2025-11-11T11:07:02.488658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.999,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:07:02.501645,750.001,750.0,631.0,600.01,0.0,2.0,16.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:07:02.864479,750.0,631.0,600.01,0.0,0.0,16.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:07:02.864753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,0.0,3.0,1.0,5.0,10.0,0.0
GFGC79115D,2025-11-11T11:07:02.865196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,859.999,3.0,1.0,5.0,10.0,1.0
GFGC79115D,2025-11-11T11:07:27.066810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.26,810.0,820.0,825.0,850.0,2.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:07:27.215918,752.187,750.0,631.0,600.01,0.0,2.0,16.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:07:43.557509,752.187,750.0,631.0,601.0,600.01,2.0,16.0,120.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:07:46.630736,750.0,631.0,601.0,600.01,0.0,16.0,120.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:07:46.630922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,0.0,3.0,1.0,5.0,10.0,0.0
GFGC79115D,2025-11-11T11:07:46.631140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,820.0,825.0,850.0,859.999,3.0,1.0,5.0,10.0,1.0
GFGC79115D,2025-11-11T11:08:06.013764,750.0,632.0,631.0,601.0,600.01,16.0,5.0,120.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:06.014158,750.0,632.0,631.0,600.01,0.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:08.587364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,810.0,820.0,825.0,850.0,30.0,3.0,1.0,5.0,10.0
GFGC79115D,2025-11-11T11:08:15.966304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.784,808.0,810.0,820.0,825.0,2.0,30.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:08:16.091275,752.903,750.0,632.0,631.0,600.01,2.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:22.867832,750.0,632.0,631.0,600.01,0.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:22.963308,752.433,750.0,632.0,631.0,600.01,2.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:29.866252,750.0,632.0,631.0,600.01,0.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:29.910403,752.119,750.0,632.0,631.0,600.01,2.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:36.890909,750.0,632.0,631.0,600.01,0.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:08:40.374952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.78,800.784,808.0,810.0,820.0,1.0,2.0,30.0,3.0,1.0
GFGC79115D,2025-11-11T11:08:43.791312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.78,808.0,810.0,820.0,0.0,1.0,30.0,3.0,1.0,0.0
GFGC79115D,2025-11-11T11:08:43.791548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.78,808.0,810.0,820.0,825.0,1.0,30.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:08:43.840250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.77,800.78,808.0,810.0,820.0,2.0,1.0,30.0,3.0,1.0
GFGC79115D,2025-11-11T11:08:52.743046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.77,808.0,810.0,820.0,0.0,2.0,30.0,3.0,1.0,0.0
GFGC79115D,2025-11-11T11:08:52.743635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.77,808.0,810.0,820.0,825.0,2.0,30.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:09:20.137302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,800.77,808.0,810.0,820.0,2.0,2.0,30.0,3.0,1.0
GFGC79115D,2025-11-11T11:09:20.267201,757.0,750.0,632.0,631.0,600.01,2.0,16.0,5.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:09:25.702372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,808.0,810.0,820.0,0.0,2.0,30.0,3.0,1.0,0.0
GFGC79115D,2025-11-11T11:09:25.702573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,808.0,810.0,820.0,825.0,2.0,30.0,3.0,1.0,5.0
GFGC79115D,2025-11-11T11:09:26.003552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.99,793.0,808.0,810.0,820.0,2.0,2.0,30.0,3.0,1.0
GFGC79115D,2025-11-11T11:09:26.193697,759.265,757.0,750.0,632.0,631.0,2.0,2.0,16.0,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGC79115D,2025-11-11T11:09:49.978905,759.265,750.0,632.0,631.0,0.0,2.0,16.0,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
