security,time,BI_price_1,BI_price_2,BI_price_3,BI_price_4,BI_price_5,BI_quantity_1,BI_quantity_2,BI_quantity_3,BI_quantity_4,BI_quantity_5,OF_price_1,OF_price_2,OF_price_3,OF_price_4,OF_price_5,OF_quantity_1,OF_quantity_2,OF_quantity_3,OF_quantity_4,OF_quantity_5
GFGV79115D,2025-11-11T11:57:28.387113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.999,325.0,328.0,334.0,341.149,25.0,30.0,2.0,6.0,1.0
GFGV79115D,2025-11-11T11:57:29.875279,311.276,307.001,306.0,305.011,305.0,2.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T11:57:58.475485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.999,325.0,328.0,333.999,334.0,25.0,30.0,2.0,1.0,6.0
GFGV79115D,2025-11-11T11:58:52.340258,307.001,306.0,305.011,305.0,0.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T11:58:52.340634,307.001,306.0,305.011,305.0,296.0,10.0,17.0,10.0,10.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T11:59:20.919829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.999,325.0,328.0,333.999,334.0,30.0,30.0,2.0,1.0,6.0
GFGV79115D,2025-11-11T11:59:26.985874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,324.999,325.0,328.0,333.999,5.0,30.0,30.0,2.0,1.0
GFGV79115D,2025-11-11T11:59:26.986061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,324.999,325.0,328.0,333.999,5.0,25.0,30.0,2.0,1.0
GFGV79115D,2025-11-11T11:59:36.301859,311.334,307.001,306.0,305.011,305.0,2.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T11:59:44.230060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.999,325.0,328.0,333.999,0.0,25.0,30.0,2.0,1.0,0.0
GFGV79115D,2025-11-11T11:59:44.230475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.999,325.0,328.0,333.999,334.0,25.0,30.0,2.0,1.0,6.0
GFGV79115D,2025-11-11T11:59:55.083806,307.001,306.0,305.011,305.0,0.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T11:59:55.084007,307.001,306.0,305.011,305.0,296.0,10.0,17.0,10.0,10.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:00:03.881728,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:00:10.511125,312.0,307.001,306.0,305.011,305.0,104.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:00:18.189497,314.477,312.0,307.001,306.0,305.011,2.0,104.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:00:22.079147,314.477,312.0,307.001,306.0,305.011,2.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:00:49.196331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,328.0,333.999,334.0,0.0,30.0,2.0,1.0,6.0,0.0
GFGV79115D,2025-11-11T12:00:49.196746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,328.0,333.999,334.0,341.15,30.0,2.0,1.0,6.0,1.0
GFGV79115D,2025-11-11T12:00:51.496291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.999,334.0,341.15,0.0,2.0,1.0,6.0,1.0,0.0
GFGV79115D,2025-11-11T12:00:51.496761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.999,334.0,341.15,350.0,2.0,1.0,6.0,1.0,1.0
GFGV79115D,2025-11-11T12:01:02.989976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.999,334.0,341.15,350.0,2.0,1.0,5.0,1.0,1.0
GFGV79115D,2025-11-11T12:01:02.990410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.999,334.0,341.15,350.0,2.0,1.0,5.0,1.0,2.0
GFGV79115D,2025-11-11T12:01:06.449970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.999,334.0,341.15,350.0,2.0,1.0,5.0,1.0,6.0
GFGV79115D,2025-11-11T12:01:20.261729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,334.0,341.15,350.0,0.0,2.0,5.0,1.0,6.0,0.0
GFGV79115D,2025-11-11T12:01:20.262005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,334.0,341.15,350.0,360.0,2.0,5.0,1.0,6.0,64.0
GFGV79115D,2025-11-11T12:01:23.788518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,328.0,334.0,341.15,350.0,1.0,2.0,5.0,1.0,6.0
GFGV79115D,2025-11-11T12:01:23.963644,312.0,307.001,306.0,305.011,0.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:01:23.963849,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:01:29.068668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,328.0,334.0,341.15,349.999,1.0,2.0,5.0,1.0,1.0
GFGV79115D,2025-11-11T12:02:19.069780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,334.0,341.15,349.999,0.0,2.0,5.0,1.0,1.0,0.0
GFGV79115D,2025-11-11T12:02:19.070138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,334.0,341.15,349.999,350.0,2.0,5.0,1.0,1.0,6.0
GFGV79115D,2025-11-11T12:02:20.942863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,341.15,349.999,350.0,0.0,5.0,1.0,1.0,6.0,0.0
GFGV79115D,2025-11-11T12:02:20.943089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,341.15,349.999,350.0,360.0,5.0,1.0,1.0,6.0,63.0
GFGV79115D,2025-11-11T12:02:30.681916,314.689,312.0,307.001,306.0,305.011,2.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:02:37.260602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,334.0,341.15,349.999,350.0,30.0,5.0,1.0,1.0,6.0
GFGV79115D,2025-11-11T12:02:42.558185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.999,350.0,0.0,30.0,1.0,1.0,6.0,0.0
GFGV79115D,2025-11-11T12:02:42.558336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.999,350.0,360.0,30.0,1.0,1.0,6.0,63.0
GFGV79115D,2025-11-11T12:02:50.310574,312.0,307.001,306.0,305.011,0.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:02:50.310966,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:03:13.151631,314.964,312.0,307.001,306.0,305.011,2.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:03:58.907123,320.0,314.964,312.0,307.001,306.0,100.0,2.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:04:02.045924,320.0,314.964,312.0,307.001,306.0,97.0,2.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:04:14.071698,320.0,314.964,312.0,307.001,306.0,94.0,2.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:04:24.337434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.149,341.15,349.999,350.0,30.0,1.0,1.0,1.0,6.0
GFGV79115D,2025-11-11T12:04:24.337730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.149,341.15,350.0,0.0,30.0,1.0,1.0,6.0,0.0
GFGV79115D,2025-11-11T12:04:24.338167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.149,341.15,350.0,360.0,30.0,1.0,1.0,6.0,63.0
GFGV79115D,2025-11-11T12:04:26.390881,320.0,314.964,312.0,307.001,306.0,91.0,2.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:04:29.375466,320.0,312.0,307.001,306.0,0.0,91.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:04:29.375724,320.0,312.0,307.001,306.0,305.011,91.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:04:43.820524,320.0,312.0,307.001,306.0,305.011,41.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:04:53.298691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.149,341.15,350.0,360.0,40.0,1.0,1.0,6.0,63.0
GFGV79115D,2025-11-11T12:04:57.598190,320.037,320.0,312.0,307.001,306.0,2.0,41.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:09.257616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,350.0,360.0,0.0,40.0,1.0,6.0,63.0,0.0
GFGV79115D,2025-11-11T12:05:09.257811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,350.0,359.999,360.0,40.0,1.0,6.0,1.0,63.0
GFGV79115D,2025-11-11T12:05:20.237728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.999,333.0,341.15,350.0,359.999,1.0,40.0,1.0,6.0,1.0
GFGV79115D,2025-11-11T12:05:20.238156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.999,333.0,341.15,350.0,0.0,1.0,40.0,1.0,6.0,0.0
GFGV79115D,2025-11-11T12:05:20.238567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.999,333.0,341.15,350.0,360.0,1.0,40.0,1.0,6.0,63.0
GFGV79115D,2025-11-11T12:05:23.235874,320.16,320.037,320.0,312.0,307.001,3.0,2.0,41.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:25.904255,320.16,320.0,312.0,307.001,0.0,3.0,41.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:25.904667,320.16,320.0,312.0,307.001,306.0,3.0,41.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:27.767323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,350.0,360.0,0.0,40.0,1.0,6.0,63.0,0.0
GFGV79115D,2025-11-11T12:05:27.767728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.999,350.0,360.0,40.0,1.0,1.0,6.0,63.0
GFGV79115D,2025-11-11T12:05:39.012769,320.16,320.0,312.0,307.001,306.0,1.0,41.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:39.713628,320.0,312.0,307.001,306.0,0.0,41.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:39.713882,320.0,312.0,307.001,306.0,305.011,41.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:39.714267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.16,333.0,341.15,349.999,350.0,1.0,40.0,1.0,1.0,6.0
GFGV79115D,2025-11-11T12:05:41.282355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.16,333.0,341.15,349.999,350.0,3.0,40.0,1.0,1.0,6.0
GFGV79115D,2025-11-11T12:05:45.874956,320.0,312.0,307.001,306.0,305.011,1.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:52.655100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.16,333.0,341.15,349.999,350.0,2.0,40.0,1.0,1.0,6.0
GFGV79115D,2025-11-11T12:05:54.831996,312.0,307.001,306.0,305.011,0.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:54.832195,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:05:54.986530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.999,350.0,0.0,40.0,1.0,1.0,6.0,0.0
GFGV79115D,2025-11-11T12:05:54.986820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.999,350.0,360.0,40.0,1.0,1.0,6.0,63.0
GFGV79115D,2025-11-11T12:05:55.370245,320.16,312.0,307.001,306.0,305.011,2.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:06:04.596900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.9,349.999,350.0,40.0,1.0,50.0,1.0,6.0
GFGV79115D,2025-11-11T12:06:05.505452,312.0,307.001,306.0,305.011,0.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:06:05.505917,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:06:07.645413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.0,341.15,349.9,349.999,30.0,40.0,1.0,50.0,1.0
GFGV79115D,2025-11-11T12:06:07.645592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.0,341.15,349.9,349.999,30.0,10.0,1.0,50.0,1.0
GFGV79115D,2025-11-11T12:06:14.962198,314.159,312.0,307.001,306.0,305.011,2.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:06:33.080272,314.159,312.0,307.001,306.0,305.011,2.0,87.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:07:40.940160,312.0,307.001,306.0,305.011,0.0,87.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:07:40.940348,312.0,307.001,306.0,305.011,305.0,87.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:08:05.223064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,328.0,333.0,341.15,349.9,3.0,30.0,10.0,1.0,50.0
GFGV79115D,2025-11-11T12:08:06.844266,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:08:14.213678,314.666,312.0,307.001,306.0,305.011,2.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:08:32.263862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,328.0,333.0,341.15,349.9,3.0,30.0,10.0,1.0,55.0
GFGV79115D,2025-11-11T12:08:52.055272,320.0,314.666,312.0,307.001,306.0,3.0,2.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:08:52.055478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.0,341.15,349.9,0.0,30.0,10.0,1.0,55.0,0.0
GFGV79115D,2025-11-11T12:08:52.055714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,333.0,341.15,349.9,349.999,30.0,10.0,1.0,55.0,1.0
GFGV79115D,2025-11-11T12:08:54.266869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.9,349.999,0.0,10.0,1.0,55.0,1.0,0.0
GFGV79115D,2025-11-11T12:08:54.267086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,341.15,349.9,349.999,350.0,10.0,1.0,55.0,1.0,1.0
GFGV79115D,2025-11-11T12:08:56.588488,320.0,314.666,312.0,307.001,306.0,1.0,2.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:09:05.299460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,333.0,341.15,349.9,349.999,30.0,10.0,1.0,55.0,1.0
GFGV79115D,2025-11-11T12:09:16.487113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,332.0,333.0,341.15,349.9,1.0,30.0,10.0,1.0,55.0
GFGV79115D,2025-11-11T12:09:37.428133,320.0,312.0,307.001,306.0,0.0,1.0,84.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:09:37.428337,320.0,312.0,307.001,306.0,305.011,1.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:10:33.517018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,330.0,332.0,333.0,341.15,30.0,1.0,30.0,10.0,1.0
GFGV79115D,2025-11-11T12:10:33.517253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,330.0,333.0,341.15,0.0,30.0,1.0,10.0,1.0,0.0
GFGV79115D,2025-11-11T12:10:33.517475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,330.0,333.0,341.15,349.9,30.0,1.0,10.0,1.0,55.0
GFGV79115D,2025-11-11T12:10:53.245045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,330.0,333.0,341.15,349.899,30.0,1.0,10.0,1.0,1.0
GFGV79115D,2025-11-11T12:11:24.517981,312.0,307.001,306.0,305.011,0.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:11:24.518391,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:11:24.518768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,328.0,330.0,333.0,341.15,49.0,30.0,1.0,10.0,1.0
GFGV79115D,2025-11-11T12:11:45.250087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,328.0,330.0,333.0,341.15,47.0,30.0,1.0,10.0,1.0
GFGV79115D,2025-11-11T12:11:50.618950,314.554,312.0,307.001,306.0,305.011,2.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:12:02.451900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,328.0,330.0,333.0,341.149,47.0,30.0,1.0,10.0,1.0
GFGV79115D,2025-11-11T12:12:39.498191,312.0,307.001,306.0,305.011,0.0,84.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:12:39.498385,312.0,307.001,306.0,305.011,305.0,84.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:12:44.394025,312.0,307.001,306.0,305.011,305.0,34.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:12:47.511998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,320.0,328.0,330.0,333.0,30.0,47.0,30.0,1.0,10.0
GFGV79115D,2025-11-11T12:12:47.512271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,320.0,330.0,333.0,0.0,30.0,47.0,1.0,10.0,0.0
GFGV79115D,2025-11-11T12:12:47.512663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,320.0,330.0,333.0,341.149,30.0,47.0,1.0,10.0,1.0
GFGV79115D,2025-11-11T12:12:56.853781,307.001,306.0,305.011,305.0,0.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:12:56.853955,308.0,307.001,306.0,305.011,305.0,34.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:01.615220,308.0,307.002,307.001,306.0,305.011,34.0,20.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:12.977629,308.001,308.0,307.002,307.001,306.0,20.0,34.0,20.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:12.978014,308.001,308.0,307.001,306.0,0.0,20.0,34.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:12.978201,308.001,308.0,307.001,306.0,305.011,20.0,34.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:16.317016,308.0,307.001,306.0,305.011,0.0,34.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:16.317423,308.0,307.001,306.0,305.011,305.0,34.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:22.958257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,319.0,320.0,330.0,333.0,100.0,30.0,47.0,1.0,10.0
GFGV79115D,2025-11-11T12:13:35.380133,310.0,308.0,307.001,306.0,305.011,34.0,34.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:35.380398,310.0,307.001,306.0,305.011,0.0,34.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:35.380781,310.0,307.001,306.0,305.011,305.0,34.0,10.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:13:37.578502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,319.0,320.0,329.999,330.0,100.0,30.0,47.0,1.0,1.0
GFGV79115D,2025-11-11T12:14:11.080231,312.666,310.0,307.001,306.0,305.011,2.0,34.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGV79115D,2025-11-11T12:14:23.973355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,318.0,319.0,320.0,329.999,30.0,100.0,30.0,47.0,1.0
GFGV79115D,2025-11-11T12:14:23.973621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,318.0,320.0,329.999,0.0,30.0,100.0,47.0,1.0,0.0
GFGV79115D,2025-11-11T12:14:23.973852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,318.0,320.0,329.999,330.0,30.0,100.0,47.0,1.0,1.0
GFGV79115D,2025-11-11T12:14:31.478636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,318.0,329.999,330.0,0.0,30.0,100.0,1.0,1.0,0.0
GFGV79115D,2025-11-11T12:14:31.479056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,318.0,329.999,330.0,333.0,30.0,100.0,1.0,1.0,10.0
